2.564102564102563875e-01 -1.148624960217804158e+01 -3.788758559625812428e+00 -7.005107352139653409e-01 -7.005107352139616772e-01 2.854056383803567520e+00 4.488862431537081754e+00 4.488862431537089748e+00 7.449837276287622601e+00 8.704069922411163063e+00 8.704069922411168392e+00 1.148493883938757776e+01 1.418512942744797733e+01 1.536815137431660538e+01 1.536815137431661604e+01 1.722078988677069944e+01 1.722078988677072076e+01 1.979814640737796338e+01 2.074263712017836525e+01 2.074263712017836880e+01 3.227009982749913775e+01
2.820512820512820484e-01 -1.163114567839237878e+01 -3.309552914109124444e+00 -6.108144457441710973e-01 -6.108144457441674335e-01 2.984002598710547627e+00 4.363661973596498100e+00 4.363661973596501653e+00 7.046930090805836322e+00 8.891018774041508976e+00 8.891018774041523187e+00 1.098093765221608109e+01 1.408050751850245774e+01 1.541422395889229513e+01 1.541422395889230756e+01 1.705101625055295145e+01 1.705101625055297276e+01 1.991385787627981685e+01 2.071489348866088420e+01 2.071489348866088775e+01 3.270166285598676836e+01
3.076923076923077094e-01 -1.176472622443927385e+01 -2.813636593314325474e+00 -5.148730002828192376e-01 -5.148730002828155738e-01 3.115505330563935527e+00 4.214071042009474688e+00 4.214071042009487122e+00 6.604614023816433033e+00 9.125848245802501424e+00 9.125848245802510306e+00 1.051763202716887946e+01 1.399145453727542865e+01 1.532767807099489943e+01 1.532767807099490653e+01 1.699734347741627616e+01 1.699734347741628326e+01 2.001709292830499720e+01 2.067393216405964651e+01 2.067393216405964651e+01 3.309926397062391601e+01
3.333333333333333148e-01 -1.188493926062379202e+01 -2.306705301304291300e+00 -4.154209348113143685e-01 -4.154209348113069300e-01 3.243610206904242954e+00 4.051125893078609153e+00 4.051125893078621587e+00 6.131306050727841850e+00 9.396939962076558572e+00 9.396939962076560349e+00 1.010428000031746798e+01 1.391589733840133292e+01 1.511990272723421214e+01 1.511990272723421747e+01 1.704868218277588454e+01 1.704868218277589520e+01 2.010751934121272200e+01 2.062277016964603860e+01 2.062277016964603860e+01 3.345623162436446307e+01
3.589743589743589758e-01 -1.198996095523071936e+01 -1.796772722433385816e+00 -3.161836833590714879e-01 -3.161836833590654927e-01 3.361457840772307915e+00 3.886205185259113737e+00 3.886205185259127504e+00 5.641416064216656423e+00 9.691031598454546980e+00 9.691031598454564744e+00 9.746472102531210879e+00 1.385276328475138463e+01 1.483899431373573918e+01 1.483899431373574984e+01 1.715876337567464915e+01 1.715876337567465271e+01 2.018477691015612407e+01 2.056518921023500823e+01 2.056518921023502244e+01 3.376704747523640293e+01
3.846153846153845812e-01 -1.207819538690582384e+01 -1.296054741459796933e+00 -2.219614386713798238e-01 -2.219614386713770759e-01 3.458814413412341082e+00 3.730449834641185181e+00 3.730449834641189177e+00 5.157737382051590380e+00 9.447677922619430291e+00 9.992724944991506320e+00 9.992724944991508096e+00 1.380148704626173384e+01 1.452976027621677702e+01 1.452976027621678590e+01 1.728719368380910382e+01 1.728719368380911803e+01 2.024851850480152748e+01 2.050583269901278527e+01 2.050583269901278527e+01 3.402721485921899358e+01
4.102564102564102422e-01 -1.214829004719153183e+01 -8.244622500875712356e-01 -1.385576774809564871e-01 -1.385576774809529621e-01 3.518688460931542750e+00 3.594564284910811480e+00 3.594564284910818586e+00 4.717244053897711176e+00 9.210649725225115603e+00 1.028256783822988218e+01 1.028256783822988574e+01 1.376177196149888360e+01 1.422684599723846866e+01 1.422684599723847398e+01 1.740839963557380798e+01 1.740839963557381154e+01 2.029843638534626038e+01 2.045017992152796893e+01 2.045017992152796893e+01 3.423316171037960487e+01
4.358974358974359031e-01 -1.219915859607463560e+01 -4.156245144104155909e-01 -7.238609916745943063e-02 -7.238609916744874473e-02 3.488531853833430674e+00 3.488531853833437779e+00 3.514548089953575705e+00 4.379306719631643752e+00 9.038210708943577032e+00 1.053395680966095505e+01 1.053395680966095682e+01 1.373346788245078187e+01 1.396358529417203265e+01 1.396358529417204153e+01 1.750607655335687340e+01 1.750607655335688051e+01 2.033427874429276727e+01 2.040423558814417504e+01 2.040423558814418925e+01 3.438217096521275096e+01
4.615384615384615086e-01 -1.223000451722820081e+01 -1.235496986179152185e-01 -2.959638368293591310e-02 -2.959638368292355839e-02 3.420906449760552803e+00 3.420906449760556356e+00 3.444330729103548983e+00 4.198502463479067970e+00 8.933224365057542471e+00 1.071112804501348137e+01 1.071112804501348492e+01 1.371650429711455565e+01 1.377856882215276357e+01 1.377856882215277423e+01 1.756923074860106837e+01 1.756923074860107903e+01 2.035585990162407199e+01 2.037376231815503047e+01 2.037376231815505179e+01 3.447233245946735281e+01
4.871794871794871695e-01 -1.224034108146919841e+01 -1.476338526828245741e-02 -1.476338526827753080e-02 -1.476338526827279327e-02 3.397644767605121796e+00 3.397644767605122684e+00 3.397644767605127569e+00 4.150288281908306232e+00 8.897941081469200597e+00 1.077613333333333401e+01 1.077613333333334289e+01 1.371085227415716368e+01 1.371085227415716723e+01 1.371085227415717966e+01 1.759106666666666641e+01 1.759106666666668062e+01 2.036306634350597733e+01 2.036306634350598443e+01 2.036306634350598443e+01 3.450251171809167516e+01
5.128205128205127750e-01 -1.224034108146919841e+01 -1.476338526828245741e-02 -1.476338526827753080e-02 -1.476338526827279327e-02 3.397644767605121796e+00 3.397644767605122684e+00 3.397644767605127569e+00 4.150288281908306232e+00 8.897941081469200597e+00 1.077613333333333401e+01 1.077613333333334289e+01 1.371085227415716368e+01 1.371085227415716723e+01 1.371085227415717966e+01 1.759106666666666641e+01 1.759106666666668062e+01 2.036306634350597733e+01 2.036306634350598443e+01 2.036306634350598443e+01 3.450251171809167516e+01
5.384615384615384359e-01 -1.222654839832760487e+01 -8.593584769827372627e-02 -7.201036744811187273e-02 -7.201036744809964640e-02 3.369482487720051989e+00 3.477837171736414934e+00 3.477837171736424260e+00 4.207793393143913541e+00 8.944801669810980016e+00 1.059865197179760443e+01 1.078777155956286116e+01 1.370700699160538605e+01 1.370700699160538960e+01 1.389936597824494591e+01 1.754514880473007210e+01 1.757942844043711972e+01 2.034396620410631584e+01 2.034396620410632295e+01 2.041938454346527365e+01 3.446225539711305430e+01
5.641025641025640969e-01 -1.218526173844417038e+01 -2.871024785247919264e-01 -2.288939767941673697e-01 -2.288939767941607362e-01 3.287858950563027349e+00 3.703353959019937580e+00 3.703353959019943797e+00 4.366141218522639811e+00 9.082093558085164275e+00 1.016632088789852872e+01 1.082260673736535495e+01 1.369559140578537892e+01 1.369559140578539136e+01 1.436661106940236543e+01 1.742001885515810855e+01 1.754459326263467034e+01 2.028674861198884116e+01 2.028674861198884827e+01 2.057594047962709993e+01 3.434177919771202170e+01
5.897435897435897578e-01 -1.211675058985505871e+01 -5.897720412396240119e-01 -4.531046349844336518e-01 -4.531046349844297660e-01 3.160392491439064422e+00 4.041276053113858069e+00 4.041276053113864286e+00 4.590617411633886036e+00 9.300814401573139989e+00 9.627780053392161363e+00 1.088040090715394292e+01 1.367696495574306148e+01 1.367696495574308280e+01 1.497017122125777355e+01 1.724413494335639641e+01 1.748679909284606993e+01 2.019166362612751442e+01 2.019166362612752152e+01 2.080505255164540301e+01 3.414195955679684857e+01
6.153846153846154188e-01 -1.202144897258463985e+01 -9.639876185708409206e-01 -7.137455673352995911e-01 -7.137455673352892660e-01 2.997250220789758224e+00 4.459689630564785290e+00 4.459689630564792395e+00 4.837904598025041025e+00 9.074783650542601166e+00 9.588126243761557532e+00 1.096075927614647227e+01 1.365172249558742834e+01 1.365172249558743545e+01 1.563165309575069983e+01 1.704707795258079628e+01 1.740644072385351393e+01 2.005913344118307506e+01 2.005913344118308927e+01 2.107878977946339560e+01 3.386425105024164850e+01
6.410256410256409687e-01 -1.189993435376049291e+01 -1.385951077636070172e+00 -9.886907427546132165e-01 -9.886907427546085536e-01 2.809036865552364759e+00 4.935040594681065151e+00 4.935040594681072257e+00 5.058021842240402854e+00 8.570498445784128450e+00 9.928866009740367815e+00 1.106313291520044828e+01 1.362068901150153799e+01 1.362068901150154865e+01 1.631407216146072159e+01 1.685373488334222358e+01 1.730406708479954148e+01 1.988976113657199818e+01 1.988976113657200528e+01 2.137537796313830185e+01 3.351067726013806691e+01
6.666666666666666297e-01 -1.175290113688137161e+01 -1.838784613441686089e+00 -1.263735944223738805e+00 -1.263735944223734586e+00 2.605534648880590165e+00 5.188033474357290231e+00 5.451277101828488014e+00 5.451277101828504001e+00 8.180323402265537780e+00 1.030587993373131006e+01 1.118682250855560234e+01 1.358491454212789584e+01 1.358491454212789762e+01 1.668538818473903618e+01 1.699808456431382453e+01 1.718037749144441406e+01 1.968434430026735171e+01 1.968434430026736592e+01 2.167902335276845704e+01 3.308381818926702067e+01
6.923076923076922906e-01 -1.158113128797991642e+01 -2.310893309499629122e+00 -1.530023124645093047e+00 -1.530023124645082166e+00 2.395270468507978645e+00 5.159472554282142909e+00 5.997255486050530493e+00 5.997255486050541151e+00 7.972883395146877383e+00 1.069923112092166662e+01 1.133098313086972375e+01 1.354567229274151252e+01 1.354567229274151785e+01 1.656271238752623987e+01 1.703621686913027489e+01 1.767193071845743901e+01 1.944389534585303636e+01 1.944389534585304347e+01 2.197812950659933762e+01 3.258679444603788511e+01
7.179487179487179516e-01 -1.138546482300964868e+01 -2.794257426557323232e+00 -1.782019204933565470e+00 -1.782019204933561252e+00 2.185565639757250711e+00 4.947564806669495496e+00 6.564682514317897066e+00 6.564682514317905060e+00 7.973076805690658020e+00 1.108498322720951990e+01 1.149463001891542824e+01 1.350446502439092278e+01 1.350446502439093344e+01 1.650841254029624139e+01 1.687256998108455619e+01 1.832745351346516927e+01 1.916967166622473329e+01 1.916967166622474750e+01 2.226381719039284590e+01 3.202324852608579420e+01
7.435897435897436125e-01 -1.116677272156425182e+01 -3.283202496390654090e+00 -2.016241822019013252e+00 -2.016241822018992380e+00 1.982764991114335240e+00 4.600083808875911728e+00 7.146772313400250098e+00 7.146772313400257204e+00 8.133666365708631218e+00 1.143504012133551484e+01 1.167664529851166932e+01 1.346304841534756669e+01 1.346304841534757379e+01 1.654809399036253126e+01 1.669055470148834175e+01 1.886322109327116792e+01 1.886322109327118568e+01 1.895841873350930129e+01 2.252898354388059943e+01 3.139732366316807344e+01
7.692307692307691624e-01 -1.092593438342014878e+01 -3.773600281947776747e+00 -2.230497114180300056e+00 -2.230497114180287621e+00 1.792477633681847538e+00 4.185303945896822420e+00 7.737358229805778365e+00 7.737358229805793464e+00 8.387287267628629195e+00 1.172036148205565809e+01 1.187578562073766797e+01 1.342348649564715579e+01 1.342348649564716467e+01 1.649141437926232356e+01 1.670736411605277283e+01 1.852645238872732847e+01 1.852645238872733557e+01 1.955974969372482875e+01 2.276774958076653377e+01 3.071364094556080460e+01
7.948717948717948234e-01 -1.066382107614845687e+01 -4.262360020545450823e+00 -2.423421306947404652e+00 -2.423421306947401987e+00 1.619764109434794097e+00 3.751182941620969213e+00 8.330207119350818701e+00 8.330207119350818701e+00 8.687120612932488939e+00 1.191864862408991144e+01 1.209069065526704989e+01 1.338826555480040170e+01 1.338826555480040881e+01 1.627650934473295408e+01 1.700429157701648464e+01 1.816174863279619700e+01 1.816174863279619700e+01 2.012715475589456915e+01 2.297514271302156175e+01 2.997727576268310656e+01
8.205128205128204844e-01 -1.038128603053022125e+01 -4.747099321137036476e+00 -2.594196519013974189e+00 -2.594196519013966196e+00 1.469257879133653688e+00 3.325297280726005500e+00 8.918327047927720130e+00 8.918327047927725459e+00 9.006807999725809921e+00 1.202220190057778915e+01 1.231989238280310239e+01 1.336051170607984950e+01 1.336051170607986194e+01 1.604730761719688914e+01 1.744163338703367927e+01 1.777215776500638711e+01 1.777215776500639066e+01 2.065693646196232436e+01 2.314691512931179318e+01 2.919373531319622828e+01
8.461538461538461453e-01 -1.007916103312500233e+01 -5.225924532819848700e+00 -2.742367079718988965e+00 -2.742367079718986300e+00 1.345230279425688291e+00 2.923361629214777047e+00 9.331796735176199675e+00 9.493055875201980243e+00 9.493055875201992677e+00 1.203848611720439088e+01 1.256182512313927013e+01 1.334438167804441555e+01 1.334438167804442266e+01 1.580537487686072495e+01 1.736172952647259393e+01 1.736172952647260459e+01 1.800634075093646658e+01 2.114588865213320545e+01 2.327944113666878323e+01 2.836894026518535838e+01
8.717948717948718063e-01 -9.758258645168078615e+00 -5.697279427075317315e+00 -2.867715337351067095e+00 -2.867715337351066651e+00 1.251613350030402083e+00 2.554751441489270025e+00 9.653696600952015316e+00 1.004267533985718508e+01 1.004267533985718863e+01 1.198312343194527863e+01 1.281483623034249320e+01 1.334569195380008999e+01 1.334569195380009177e+01 1.555236376965750722e+01 1.693614804369378390e+01 1.693614804369379456e+01 1.867663863372945343e+01 2.159123420598873722e+01 2.336966349919090291e+01 2.750921690891734173e+01
8.974358974358973562e-01 -9.419378631375938227e+00 -6.159838846134578105e+00 -2.970174129980599709e+00 -2.970174129980595712e+00 1.191993697543997088e+00 2.225289136754485586e+00 9.967383040281019291e+00 1.055034144798550777e+01 1.055034144798552376e+01 1.187234513498614596e+01 1.307719738200067994e+01 1.337262628340493009e+01 1.337262628340493364e+01 1.529000261799932581e+01 1.650400639859013197e+01 1.650400639859015328e+01 1.942964296293863669e+01 2.199056917620971419e+01 2.341507862598484380e+01 2.662131570281170312e+01
9.230769230769230171e-01 -9.063316877292921347e+00 -6.612434023679418793e+00 -3.049763162739504985e+00 -3.049763162739484113e+00 1.169587300919834760e+00 1.938611319159483593e+00 1.026952272743221606e+01 1.099181107890776232e+01 1.099181107890776943e+01 1.171924069716587269e+01 1.334711638541730139e+01 1.343516236248802187e+01 1.343516236248802542e+01 1.502008361458269903e+01 1.607958972134369091e+01 1.607958972134370512e+01 2.024514594437948034e+01 2.234175411868094230e+01 2.341377982917796885e+01 2.571250896405656761e+01
9.487179487179486781e-01 -8.690875053494517388e+00 -7.054001474734675092e+00 -3.106542168141462223e+00 -3.106542168141454674e+00 1.187201739167318637e+00 1.696864026962272565e+00 1.055776545070089867e+01 1.133591915949871698e+01 1.133591915949872764e+01 1.153315681646297897e+01 1.353802235300400802e+01 1.353802235300401691e+01 1.362274942010474277e+01 1.474445057989525587e+01 1.568940065563872999e+01 1.568940065563873176e+01 2.110607495133594469e+01 2.264249341552966044e+01 2.336469194304331154e+01 2.479102818502680705e+01
9.743589743589743390e-01 -8.302869571557913275e+00 -7.483549710848402370e+00 -3.140576913766125244e+00 -3.140576913766119471e+00 1.247189354777300307e+00 1.501078702767524753e+00 1.083023614675216706e+01 1.132039703923049068e+01 1.155295207239740130e+01 1.155295207239740485e+01 1.365767346662868675e+01 1.365767346662869031e+01 1.390221363294787871e+01 1.446498636705212348e+01 1.538675137474001708e+01 1.538675137474001886e+01 2.199639976447477352e+01 2.288703455218855964e+01 2.326906667340632140e+01 2.386941704880916149e+01
1.000000000000000000e+00 -7.900138967842277538e+00 -7.900138967842271320e+00 -3.151915936540790941e+00 -3.151915936540775842e+00 1.351392379723725279e+00 1.351392379723729054e+00 1.108514335223270919e+01 1.108514335223271452e+01 1.162650639519449136e+01 1.162650639519449136e+01 1.371747149209633321e+01 1.371747149209633854e+01 1.418359999999999488e+01 1.418360000000000376e+01 1.526473804924995470e+01 1.526473804924995825e+01 2.286250744608358687e+01 2.286250744608358687e+01 2.316829578980223658e+01 2.316829578980224369e+01
