0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.789832593514954590e-13 -1.630177921085519937e-03 -9.287374499287856869e-03 -4.479870996713074189e-13 1.740658241939709028e-02 -3.607547726212033679e-01 -1.476770886624994075e-02 -2.778901702165751386e-01 -2.842616857195118807e-01 3.787181782608319836e-01 -2.304688624801167762e-01 -1.068804832474339744e-02 -2.248796811033412224e-01 7.735891402974127973e-03 -1.914454927179955468e-01 -3.375684733162120921e-01
4.433788583153618172e-18 5.806693623149001941e-03 -1.803455531221540746e-03 -8.520490839701710693e-18 1.240501848835791690e-02 -2.570963976317491850e-01 -1.046072065168575024e-02 -1.968437669432011594e-01 -1.456289040418633045e-02 1.598616830572783254e-01 5.829539692094123232e-03 2.703462905861676803e-04 -2.878954114844297640e-01 9.903640937453042289e-03 -2.061108436691617141e-01 2.385675360552176882e-01
5.908713844051586888e-19 -3.364281509626865230e-13 1.042817091359560244e-13 -1.136333229430627557e-18 -7.188451223161251846e-13 1.489805501186935999e-11 6.061739651896935754e-13 1.140653543840741690e-11 8.442751706083662100e-13 -9.263381728352726441e-12 -3.376257606824140112e-13 -1.565822395788868393e-14 1.668271076837868350e-11 -5.738963991530621200e-13 1.194346704869175824e-11 -1.382448322484464143e-11
-7.279289464443133517e-19 -1.885093161763809200e-01 6.771897448404040620e-01 3.679922820894138099e-17 -2.399600001439876860e-03 4.973217224192896108e-02 -5.285996376392969147e-03 -9.946881036437706103e-02 -1.525718787420693445e-12 1.674883842728291938e-11 -9.912865890403058100e-02 -4.597115148184907629e-03 5.907846335050195852e-02 -2.032307097716564131e-03 -5.054484608635334553e-12 5.850389617201301462e-12
1.382843553137866845e-19 -3.648725202184954775e-13 8.530893005898043668e-14 9.273663358487618394e-20 -1.192871539393292046e-12 2.472337785885958539e-11 2.046724335152960705e-14 3.861685277106730041e-13 -8.352337550052853568e-03 9.167268990392989092e-02 5.498874196697284278e-13 2.562822526354542607e-14 -6.256173010199539419e-11 2.152335438782709831e-12 -2.208679057736954721e-01 2.556500907601478856e-01
6.031183207913905567e-03 1.982583327652005789e-12 7.094386601617930221e-12 -9.460854979679578225e-03 4.429927353911440879e-01 2.137460164114883196e-02 3.405442927182467105e-01 -1.809728991618037020e-02 4.109908207001796709e-01 2.694678119553387541e-01 1.069146693355788741e-02 -2.305425777624050543e-01 -1.256686589475993279e-02 -3.653144385048992526e-01 3.494056547802376622e-01 1.173715794987878480e-01
-3.494872967285705158e-13 3.142748159117855072e-02 1.518979771833540438e-01 5.482151608481939218e-13 -1.258755979180664446e-02 2.608796007736575162e-01 2.176010576405109156e-02 4.094690350882561614e-01 -3.303053520279345354e-11 8.554679245805992454e-11 -6.185060088101843601e-01 -2.868336334268688226e-02 -2.908821695563713061e-01 1.000638583866773380e-02 5.681373641976649103e-12 -3.681358654136825811e-11
1.535030945821869848e-19 1.214306433183764966e-17 -4.163336342344337027e-17 -2.970439483783669076e-19 -5.204170427930421283e-18 -2.775557561562891351e-17 0.000000000000000000e+00 0.000000000000000000e+00 5.551115123125782702e-17 5.551115123125782702e-17 5.551115123125782702e-17 2.602085213965210642e-18 0.000000000000000000e+00 -2.602085213965210642e-18 -2.775557561562891351e-17 -2.775557561562891351e-17
-3.789861072222645353e-13 1.630177921085596048e-03 -9.287374499287924523e-03 -4.479958808385377802e-13 -1.740658241939704171e-02 3.607547726212033679e-01 -1.476770886625104404e-02 -2.778901702165754162e-01 2.842616857195118252e-01 -3.787181782608318170e-01 2.304688624801169150e-01 1.068804832474320315e-02 -2.248796811033413057e-01 7.735891402974162667e-03 -1.914454927179956856e-01 -3.375684733162119811e-01
