-4.203607269626561612e-17 -6.975485674936039437e-01 -5.445449954626201943e-18 -6.901505711893481942e-01 -2.532829352839520952e-03 4.294710490297855982e-02 -3.142434349473360253e-12 -1.804177293680276051e-11 2.807029706477433967e-02 1.038613757189791598e-01 1.347478620470637933e-01 3.052831386005566347e-02 7.687100631402335460e-03 -6.741018689712449663e-02 1.702713763099649674e-11 -1.283143567626190767e-11
-2.422269428443500194e-03 -1.110223024625156540e-16 -3.757084546153695130e-03 5.551115123125782702e-17 -1.798937446047785826e-01 -1.060933345231326874e-02 2.997091188003273565e-01 -5.220437126018340895e-02 3.589211940577113902e-02 -9.700453580841872370e-03 1.787183213209619925e-02 -7.888385784106367871e-02 2.463682522397197816e-01 2.809453043409720907e-02 -1.859569367360247305e-01 -2.467599695425136963e-01
-1.933139666012059744e-04 7.306044658150767646e-12 -4.594289548141294605e-04 -7.188694084447888599e-12 -4.327711700419096807e-01 -2.552291991251533221e-02 2.618898719374965212e-01 -2.980987130585860956e-01 1.620982173001452309e-01 -4.380979054896538827e-02 4.886901756757378035e-02 -2.157012555870325143e-01 3.624002235570066288e-01 4.132620186540175711e-02 -2.049363906595995932e-01 3.354558255271225531e-01
1.138448872933101041e-14 1.158196290301192061e-01 2.658336333179189825e-14 -1.538295666265487027e-01 -1.409469198001693513e-02 2.389921040053995804e-01 -3.362198019996043286e-11 -8.862756362137957922e-11 1.709422279252542365e-01 6.324940174612980748e-01 -5.932387303961779157e-01 -1.344034545600364394e-01 -3.694705017764414456e-02 3.239983025803097050e-01 -7.257201090071774274e-11 4.419975496716688212e-11
-6.953377265945287489e-01 -4.336808689942017736e-19 6.850477407814578035e-01 3.816391647148975608e-17 1.648472612767952483e-02 9.721958745305681049e-04 1.265425515590926063e-11 -2.204110389290037634e-12 2.245336588069214365e-02 -6.068402676279061048e-03 1.048530299080374650e-02 -4.628071394323378385e-02 -3.789870177741537505e-02 -4.321767195321735144e-03 1.162220516305746849e-11 1.542228413683240785e-11
1.209580412854559597e-14 2.429971084942248501e-03 2.166854444084122949e-14 -3.785070574171647047e-03 -2.764014106602567800e-02 4.686711481378362798e-01 2.490922829323646559e-01 3.968824970080380155e-01 -4.487088746811306039e-02 -1.660243243191256712e-01 -2.296730168649988024e-01 -5.203444298754630881e-02 4.997156796455298755e-02 -4.382136893777544007e-01 3.656673445953323442e-01 -8.158365329703576307e-02
7.282973527099161071e-12 4.002529400582557503e-20 7.135644221225971584e-12 8.525800299689021834e-20 3.234551168573851498e-11 1.907745012311168331e-12 1.718754597180931487e-01 -2.993567198184569553e-02 -5.995054713076042319e-12 1.620360367150103231e-12 3.846108327654196302e-12 -1.697602258418640098e-11 3.432878460662980302e-11 3.915001894720659958e-12 -1.992698839052852999e-01 -2.644296012500940152e-01
1.154525452388130702e-01 1.396855312490191828e-18 1.526921826657385572e-01 -1.090000614459381967e-17 9.173422492814546636e-02 5.410076839472086237e-03 6.432033168590036861e-11 -1.120243952193731148e-11 1.367362938632393221e-01 -3.695530086817459120e-02 -4.616242320699223689e-02 2.037547131678574819e-01 1.821551847157760751e-01 2.077201236036903959e-02 -4.609475405979914542e-11 -6.116610792110940303e-11
7.892991815694472280e-17 -6.975485674936031666e-01 1.301042606982605321e-18 6.901505711893496375e-01 -2.532829352839383041e-03 4.294710490297869165e-02 -3.142569537928352474e-12 -1.804151272821741259e-11 2.807029706477373598e-02 1.038613757189780773e-01 -1.347478620470647370e-01 -3.052831386005560796e-02 -7.687100631402404849e-03 6.741018689712463541e-02 -1.702712970619302268e-11 1.283145811825647797e-11
2.422269428443322384e-03 -8.456012446587777689e-19 -3.757084546154007380e-03 -1.865279874338991268e-17 1.798937446047790822e-01 1.060933345231329476e-02 -2.997091188003278561e-01 5.220437126018385998e-02 -3.589211940577134718e-02 9.700453580842380644e-03 1.787183213209650803e-02 -7.888385784106256848e-02 2.463682522397195596e-01 2.809453043409704601e-02 -1.859569367360246472e-01 -2.467599695425138351e-01
1.933139666010855195e-04 -7.306094693816969828e-12 -4.594289548140544337e-04 -7.188847596070617679e-12 4.327711700419104579e-01 2.552291991251549874e-02 -2.618898719374969097e-01 2.980987130585862621e-01 -1.620982173001452586e-01 4.380979054896658176e-02 4.886901756757482812e-02 -2.157012555870314319e-01 3.624002235570061292e-01 4.132620186540136159e-02 -2.049363906595994544e-01 3.354558255271224976e-01
-1.124230916693669258e-14 -1.158196290301192199e-01 2.662757167537499470e-14 -1.538295666265485084e-01 1.409469198001747636e-02 -2.389921040053993306e-01 3.362152223296277498e-11 8.862836159417852855e-11 -1.709422279252569565e-01 -6.324940174613031818e-01 -5.932387303961721425e-01 -1.344034545600366337e-01 -3.694705017764368660e-02 3.239983025803097050e-01 -7.257205947297507009e-11 4.419992150062057590e-11
-6.953377265945274166e-01 -1.521806330068571154e-18 -6.850477407814591357e-01 4.874172941874375559e-17 1.648472612767926115e-02 9.721958745305115095e-04 1.265452250861443935e-11 -2.204005495122936488e-12 2.245336588069227896e-02 -6.068402676279252735e-03 -1.048530299080379855e-02 4.628071394323383936e-02 3.789870177741531260e-02 4.321767195321724736e-03 -1.162230354860332603e-11 -1.542245124651091815e-11
-1.204035989291717124e-14 -2.429971084942257609e-03 2.149896336260323504e-14 -3.785070574171649216e-03 2.764014106602583759e-02 -4.686711481378361688e-01 -2.490922829323649335e-01 -3.968824970080377934e-01 4.487088746811261630e-02 1.660243243191240892e-01 -2.296730168650000514e-01 -5.203444298754643371e-02 4.997156796455277245e-02 -4.382136893777538456e-01 3.656673445953321222e-01 -8.158365329703559654e-02
-7.282911957968291050e-12 -5.047578900742777089e-20 7.135575089784948477e-12 9.247332502622237607e-20 -3.234534341756134523e-11 -1.907741054973238759e-12 -1.718754597180931487e-01 2.993567198184538675e-02 5.995240762168840831e-12 -1.620401837883200802e-12 3.846223686765348759e-12 -1.697652001614313733e-11 3.432847062168065122e-11 3.914973163363089093e-12 -1.992698839052850501e-01 -2.644296012500940707e-01
-1.154525452388134588e-01 -1.210474933283984928e-19 1.526921826657385295e-01 6.710348337902536834e-18 -9.173422492814599372e-02 -5.410076839471915366e-03 -6.431972176089215911e-11 1.120260624527187875e-11 -1.367362938632384062e-01 3.695530086817334914e-02 -4.616242320699133483e-02 2.037547131678568990e-01 1.821551847157760196e-01 2.077201236036908816e-02 -4.609438753986523495e-11 -6.116572627799680064e-11
