7.500000000000000000e-01 0.000000000000000000e+00 -1.202400984106554738e+01 -1.202400984106554382e+01 -1.090201762259329321e+01 -1.090201762259329143e+01 -3.549844739836647722e+00 -3.549844739836644170e+00 -2.533623582223579085e+00 -2.533623582223578641e+00 -1.788886279637567522e+00 -1.788886279637565968e+00 1.175525640717210552e+00 1.175525640717211662e+00 1.862336721712724019e+00 1.862336721712726462e+00 2.408519702926691153e+00 2.408519702926695150e+00
7.500000000000000000e-01 8.083122606254109291e-03 -1.202466008627843941e+01 -1.202466008627843408e+01 -1.090123669030877274e+01 -1.090123669030877096e+01 -3.549505668438041273e+00 -3.549505668438038608e+00 -2.533319627496234183e+00 -2.533319627496231963e+00 -1.788585377489846806e+00 -1.788585377489845030e+00 1.175414225068167617e+00 1.175414225068172280e+00 1.862202583289401359e+00 1.862202583289405577e+00 2.408318956759527119e+00 2.408318956759528007e+00
7.500000000000000000e-01 1.616624521250821858e-02 -1.202660459444785168e+01 -1.202660459444784635e+01 -1.089890041532482456e+01 -1.089890041532481746e+01 -3.548488328409933334e+00 -3.548488328409928894e+00 -2.532407945733077259e+00 -2.532407945733073262e+00 -1.787682885190300386e+00 -1.787682885190298387e+00 1.175079968925573315e+00 1.175079968925576646e+00 1.861800171337373966e+00 1.861800171337378185e+00 2.407716656606104788e+00 2.407716656606115002e+00
7.500000000000000000e-01 2.424936781876232961e-02 -1.202982492398053438e+01 -1.202982492398052905e+01 -1.089502812149037858e+01 -1.089502812149037503e+01 -3.546792343478271103e+00 -3.546792343478270215e+00 -2.530889083945101703e+00 -2.530889083945098594e+00 -1.786179444880924283e+00 -1.786179444880923839e+00 1.174522844646242792e+00 1.174522844646243458e+00 1.861129495860172733e+00 1.861129495860177618e+00 2.406712617897574180e+00 2.406712617897581286e+00
7.500000000000000000e-01 3.233249042501634002e-02 -1.203429112004283574e+01 -1.203429112004283397e+01 -1.088965123091629827e+01 -1.088965123091629472e+01 -3.544417090590360697e+00 -3.544417090590355812e+00 -2.528763953000533693e+00 -2.528763953000529252e+00 -1.784076125837066984e+00 -1.784076125837065208e+00 1.173742805969218317e+00 1.173742805969219427e+00 1.860190573695958749e+00 1.860190573695959415e+00 2.405306534309070710e+00 2.405306534309073818e+00
7.500000000000000000e-01 4.041561303127044757e-02 -1.203996281424926273e+01 -1.203996281424925918e+01 -1.088281215957252890e+01 -1.088281215957252002e+01 -3.541361706002019716e+00 -3.541361706002015719e+00 -2.526033826406525407e+00 -2.526033826406522742e+00 -1.781374423031165666e+00 -1.781374423031165000e+00 1.172739787733321437e+00 1.172739787733322769e+00 1.858983428765207169e+00 1.858983428765207613e+00 2.403497979694826814e+00 2.403497979694829478e+00
7.500000000000000000e-01 4.849873563752452738e-02 -1.204679063160525310e+01 -1.204679063160524777e+01 -1.087456290376393753e+01 -1.087456290376393042e+01 -3.537625093762024164e+00 -3.537625093762021056e+00 -2.522700338617199112e+00 -2.522700338617197779e+00 -1.778076255133448136e+00 -1.778076255133447026e+00 1.171513705483821832e+00 1.171513705483822720e+00 1.857508092415915968e+00 1.857508092415919077e+00 2.401286410798260107e+00 2.401286410798263660e+00
7.500000000000000000e-01 5.658185824377863493e-02 -1.205471779607523430e+01 -1.205471779607523253e+01 -1.086496342613185462e+01 -1.086496342613184751e+01 -3.533205936556495175e+00 -3.533205936556494731e+00 -2.518765482881343054e+00 -2.518765482881341722e+00 -1.774183961960740685e+00 -1.774183961960739575e+00 1.170064454970165979e+00 1.170064454970167978e+00 1.855764603864851869e+00 1.855764603864852536e+00 2.398671170737652236e+00 2.398671170737657121e+00
7.500000000000000000e-01 6.466498085003274943e-02 -1.206368182320855809e+01 -1.206368182320854920e+01 -1.085407995277307514e+01 -1.085407995277306092e+01 -3.528102708865973547e+00 -3.528102708865972659e+00 -2.514231608646331217e+00 -2.514231608646322780e+00 -1.769700301387785002e+00 -1.769700301387783892e+00 1.168391911537387085e+00 1.168391911537388417e+00 1.853753010732625661e+00 1.853753010732626105e+00 2.395651493269034038e+00 2.395651493269042920e+00
7.500000000000000000e-01 7.274810345628686392e-02 -1.207361619771787531e+01 -1.207361619771786287e+01 -1.084198328361102881e+01 -1.084198328361102703e+01 -3.522313692377998517e+00 -3.522313692377993632e+00 -2.509101418537949435e+00 -2.509101418537946326e+00 -1.764628445738228635e+00 -1.764628445738222418e+00 1.166495929414102850e+00 1.166495929414103738e+00 1.851473369670182390e+00 1.851473369670183278e+00 2.392226507827890369e+00 2.392226507827890813e+00
7.500000000000000000e-01 8.083122606254097842e-02 -1.208445195221667845e+01 -1.208445195221667490e+01 -1.082874719984758372e+01 -1.082874719984757839e+01 -3.515836993588982828e+00 -3.515836993588976611e+00 -2.503377964938455325e+00 -2.503377964938454436e+00 -1.758971977675178433e+00 -1.758971977675177101e+00 1.164376340900620699e+00 1.164376340900621365e+00 1.848925747073201453e+00 1.848925747073203452e+00 2.388395245352349594e+00 2.388395245352350926e+00
7.500000000000000000e-01 8.891434866879509291e-02 -1.209611908623664434e+01 -1.209611908623664078e+01 -1.081444702941594826e+01 -1.081444702941594826e+01 -3.508670563520139840e+00 -3.508670563520138952e+00 -2.497064646187086012e+00 -2.497064646187084236e+00 -1.752734885613858484e+00 -1.752734885613857596e+00 1.162032955460823969e+00 1.162032955460826411e+00 1.846110219880658487e+00 1.846110219880660486e+00 2.384156644891366028e+00 2.384156644891368249e+00
7.500000000000000000e-01 9.699747127504911026e-02 -1.210854778822250744e+01 -1.210854778822250033e+01 -1.079915840778358493e+01 -1.079915840778357783e+01 -3.500812219464424224e+00 -3.500812219464421560e+00 -2.490165202429255320e+00 -2.490165202429253100e+00 -1.745921558681148955e+00 -1.745921558681145402e+00 1.159465558721902712e+00 1.159465558721904932e+00 1.843026876452669827e+00 1.843026876452670493e+00 2.379509561002271401e+00 2.379509561002275841e+00
7.500000000000000000e-01 1.050805938813032248e-01 -1.212166944446634531e+01 -1.212166944446634353e+01 -1.078295625019655724e+01 -1.078295625019655546e+01 -3.492259668673489692e+00 -3.492259668673487027e+00 -2.482683711141744798e+00 -2.482683711141743021e+00 -1.738536781249010676e+00 -1.738536781249008234e+00 1.156673911386162601e+00 1.156673911386165043e+00 1.839675817522065326e+00 1.839675817522065993e+00 2.374452771943685647e+00 2.374452771943686091e+00
7.500000000000000000e-01 1.131637164875573393e-01 -1.213541743611605561e+01 -1.213541743611605028e+01 -1.076591393428953758e+01 -1.076591393428952692e+01 -3.483010533887229254e+00 -3.483010533887227478e+00 -2.474624582361736991e+00 -2.474624582361733882e+00 -1.730585727070619750e+00 -1.730585727070617308e+00 1.153657748059198518e+00 1.153657748059200738e+00 1.836057157213048185e+00 1.836057157213050406e+00 2.368984988671216652e+00 2.368984988671220648e+00
7.500000000000000000e-01 1.212468390938114537e-01 -1.214972773781393833e+01 -1.214972773781393300e+01 -1.074810267957107257e+01 -1.074810267957106014e+01 -3.473062380601953159e+00 -3.473062380601949606e+00 -2.465992553647836427e+00 -2.465992553647835539e+00 -1.722073953049801265e+00 -1.722073953049801043e+00 1.150416775998718055e+00 1.150416775998722052e+00 1.832171024119135794e+00 1.832171024119138458e+00 2.363104864645386272e+00 2.363104864645386716e+00
7.500000000000000000e-01 1.293299617000655544e-01 -1.216453933936580789e+01 -1.216453933936580789e+01 -1.072959110245585634e+01 -1.072959110245585457e+01 -3.462412745967994976e+00 -3.462412745967994532e+00 -2.456792684800767290e+00 -2.456792684800765514e+00 -1.713007392675694351e+00 -1.713007392675688800e+00 1.146950673788168507e+00 1.146950673788169395e+00 1.828017562431363929e+00 1.828017562431364595e+00 2.356811006463491953e+00 2.356811006463493730e+00
7.500000000000000000e-01 1.374130843063196550e-01 -1.217979451579502204e+01 -1.217979451579502026e+01 -1.071044492156788053e+01 -1.071044492156787520e+01 -3.451059169202904009e+00 -3.451059169202904009e+00 -2.447030352370534789e+00 -2.447030352370531681e+00 -1.703392349155871122e+00 -1.703392349155867569e+00 1.143259089939086870e+00 1.143259089939087980e+00 1.823596933106165885e+00 1.823596933106167661e+00 2.350101985329697385e+00 2.350101985329699161e+00
7.500000000000000000e-01 1.454962069125737556e-01 -1.219543897210510686e+01 -1.219543897210510508e+01 -1.069072678707581581e+01 -1.069072678707580870e+01 -3.438999223402274374e+00 -3.438999223402273486e+00 -2.436711243975411278e+00 -2.436711243975409502e+00 -1.693235488282055501e+00 -1.693235488282052392e+00 1.139341641425620777e+00 1.139341641425622553e+00 1.818909315060755150e+00 1.818909315060763143e+00 2.342976349380960333e+00 2.342976349380966994e+00
7.500000000000000000e-01 1.535793295188277729e-01 -1.221142188797344375e+01 -1.221142188797343486e+01 -1.067049620892984052e+01 -1.067049620892983697e+01 -3.426230548627401618e+00 -3.426230548627401173e+00 -2.425841352456291400e+00 -2.425841352456285183e+00 -1.682543831063290529e+00 -1.682543831063289197e+00 1.135197912154181310e+00 1.135197912154186639e+00 1.813954906381930465e+00 1.813954906381931798e+00 2.335432636889712477e+00 2.335432636889716029e+00
7.500000000000000000e-01 1.616624521250818736e-01 -1.222769588522555040e+01 -1.222769588522554862e+01 -1.064980956124819933e+01 -1.064980956124819578e+01 -3.412750886146530771e+00 -3.412750886146528995e+00 -2.414426969887490948e+00 -2.414426969887487839e+00 -1.671324746162115016e+00 -1.671324746162113684e+00 1.130827451370524095e+00 1.130827451370524317e+00 1.808733925532011844e+00 1.808733925532012954e+00 2.327469390368575475e+00 2.327469390368582580e+00
7.500000000000000000e-01 1.697455747313359464e-01 -1.224421693792472432e+01 -1.224421693792472432e+01 -1.062872014312302404e+01 -1.062872014312300450e+01 -3.398558113705073325e+00 -3.398558113705070660e+00 -2.402474681462543948e+00 -2.402474681462541284e+00 -1.659585942169453654e+00 -1.659585942169448991e+00 1.126229772005447716e+00 1.126229772005448826e+00 1.803246612533331517e+00 1.803246612533332405e+00 2.319085171607018214e+00 2.319085171607026208e+00
7.500000000000000000e-01 1.778286973375900470e-01 -1.226094424170769415e+01 -1.226094424170768526e+01 -1.060727827932533174e+01 -1.060727827932532996e+01 -3.383650281699667861e+00 -3.383650281699666085e+00 -2.389991359270018823e+00 -2.389991359270013493e+00 -1.647335459754242448e+00 -1.647335459754239562e+00 1.121404348959625485e+00 1.121404348959628150e+00 1.797493230109765250e+00 1.797493230109769247e+00 2.310278577675072054e+00 2.310278577675072054e+00
7.500000000000000000e-01 1.859118199438441477e-01 -1.227784005590141980e+01 -1.227784005590141625e+01 -1.058553144749047092e+01 -1.058553144749046915e+01 -3.368025650131303284e+00 -3.368025650131301063e+00 -2.376984155971284096e+00 -2.376984155971281876e+00 -1.634581663723819744e+00 -1.634581663723818190e+00 1.116350617326374639e+00 1.116350617326377304e+00 1.791474064760879115e+00 1.791474064760880003e+00 2.301048257935690344e+00 2.301048257935691677e+00
7.500000000000000000e-01 1.939949425500982483e-01 -1.229486952914345821e+01 -1.229486952914344577e+01 -1.056352442118307167e+01 -1.056352442118306989e+01 -3.351682726214094465e+00 -3.351682726214090469e+00 -2.363460498387928599e+00 -2.363460498387924602e+00 -1.621333235030940623e+00 -1.621333235030937292e+00 1.111067970550012829e+00 1.111067970550015716e+00 1.785189427740541346e+00 1.785189427740542456e+00 2.291392932113791581e+00 2.291392932113793357e+00
7.500000000000000000e-01 2.020780651563523489e-01 -1.231200051678196061e+01 -1.231200051678195706e+01 -1.054129942069297599e+01 -1.054129942069297243e+01 -3.334620302518691126e+00 -3.334620302518687573e+00 -2.349428081002362223e+00 -2.349428081002361335e+00 -1.607599162763162726e+00 -1.607599162763159839e+00 1.105555758515545994e+00 1.105555758515547105e+00 1.778639655908024864e+00 1.778639655908025974e+00 2.281311409478082641e+00 2.281311409478087970e+00
7.500000000000000000e-01 2.101611877626063662e-01 -1.232920339627444584e+01 -1.232920339627443873e+01 -1.051889626547434986e+01 -1.051889626547434631e+01 -3.316837495532753977e+00 -3.316837495532749536e+00 -2.334894859370825415e+00 -2.334894859370820974e+00 -1.593388736149985441e+00 -1.593388736149980556e+00 1.099813285563550069e+00 1.099813285563550291e+00 1.771825112415042591e+00 1.771825112415043924e+00 2.270802609200448963e+00 2.270802609200455624e+00
7.500000000000000000e-01 2.182443103688605779e-01 -1.234645088512079347e+01 -1.234645088512079170e+01 -1.049635252382806172e+01 -1.049635252382805817e+01 -3.298333784525655510e+00 -3.298333784525654178e+00 -2.319869043442648771e+00 -2.319869043442646106e+00 -1.578711536622811495e+00 -1.578711536622810829e+00 1.093839808421817938e+00 1.093839808421819937e+00 1.764746187187009152e+00 1.764746187187009596e+00 2.259865581967416492e+00 2.259865581967417825e+00
7.500000000000000000e-01 2.263274329751145952e-01 -1.236371786452127175e+01 -1.236371786452125754e+01 -1.047370365677595494e+01 -1.047370365677595139e+01 -3.279109050610281351e+00 -3.279109050610277798e+00 -2.304359090774920737e+00 -2.304359090774919849e+00 -1.563577429962474286e+00 -1.563577429962470955e+00 1.087634534042802636e+00 1.087634534042805967e+00 1.757403297151206134e+00 1.757403297151206800e+00 2.248499532929399081e+00 2.248499532929401745e+00
7.500000000000000000e-01 2.344105555813686959e-01 -1.238098121089657511e+01 -1.238098121089656622e+01 -1.045098315413134316e+01 -1.045098315413133072e+01 -3.259163615902355815e+00 -3.259163615902354927e+00 -2.288373699625546820e+00 -2.288373699625546376e+00 -1.547996558568604186e+00 -1.547996558568603076e+00 1.081196617333052723e+00 1.081196617333054943e+00 1.749796886157887643e+00 1.749796886157888309e+00 2.236703846085655645e+00 2.236703846085656533e+00
7.500000000000000000e-01 2.424936781876227965e-01 -1.239821963659959003e+01 -1.239821963659958470e+01 -1.042822266157956257e+01 -1.042822266157955546e+01 -3.238498282686172125e+00 -3.238498282686165020e+00 -2.271921801902056171e+00 -2.271921801902054838e+00 -1.531979333884868621e+00 -1.531979333884864181e+00 1.074525158757593246e+00 1.074525158757595911e+00 1.741927424533168400e+00 1.741927424533169733e+00 2.224478110216621118e+00 2.224478110216623783e+00
7.500000000000000000e-01 2.505768007938768971e-01 -1.241541354054078816e+01 -1.241541354054078461e+01 -1.040545209819121197e+01 -1.040545209819121020e+01 -3.217114372506170827e+00 -3.217114372506168607e+00 -2.255012555936771523e+00 -2.255012555936770191e+00 -1.515536429013785158e+00 -1.515536429013783604e+00 1.067619201798692741e+00 1.067619201798693629e+00 1.733795408194243270e+00 1.733795408194247489e+00 2.211822146490870722e+00 2.211822146490872054e+00
7.500000000000000000e-01 2.586599234001309977e-01 -1.243254486900246825e+01 -1.243254486900246825e+01 -1.038269976423681307e+01 -1.038269976423680596e+01 -3.195013765115647608e+00 -3.195013765115647608e+00 -2.237655339051911163e+00 -2.237655339051908499e+00 -1.498678771554553313e+00 -1.498678771554552203e+00 1.060477730244390404e+00 1.060477730244391292e+00 1.725401357248356637e+00 1.725401357248360856e+00 2.198736037890724138e+00 2.198736037890724582e+00
7.500000000000000000e-01 2.667430460063850428e-01 -1.244959698659656944e+01 -1.244959698659656588e+01 -1.035999243949168935e+01 -1.035999243949167870e+01 -3.172198937228064786e+00 -3.172198937228061677e+00 -2.219859739870650106e+00 -2.219859739870647442e+00 -1.481417536697291482e+00 -1.481417536697290371e+00 1.053099665277835051e+00 1.053099665277837049e+00 1.716745813986623626e+00 1.716745813986624514e+00 2.185220160619792296e+00 2.185220160619800289e+00
7.500000000000000000e-01 2.748261686126391434e-01 -1.246655455709781180e+01 -1.246655455709781002e+01 -1.033735547244028652e+01 -1.033735547244028474e+01 -3.148673001032123331e+00 -3.148673001032122887e+00 -2.201635550321533685e+00 -2.201635550321532353e+00 -1.463764140606982123e+00 -1.463764140606978348e+00 1.045483862333577152e+00 1.045483862333577374e+00 1.707829340172359212e+00 1.707829340172360100e+00 2.171275217676489344e+00 2.171275217676489788e+00
7.500000000000000000e-01 2.829092912188931885e-01 -1.248340343373599204e+01 -1.248340343373598316e+01 -1.031481286093395511e+01 -1.031481286093395511e+01 -3.124439742450178858e+00 -3.124439742450173529e+00 -2.182992757274538231e+00 -2.182992757274533346e+00 -1.445730234130578218e+00 -1.445730234130575997e+00 1.037629107681613760e+00 1.037629107681618423e+00 1.698652513511117013e+00 1.698652513511120343e+00 2.156902274800479358e+00 2.156902274800484243e+00
7.500000000000000000e-01 2.909924138251472892e-01 -1.250013055843873211e+01 -1.250013055843872678e+01 -1.029238732494453146e+01 -1.029238732494452790e+01 -3.099503659139915435e+00 -3.099503659139912326e+00 -2.163941533736665868e+00 -2.163941533736663203e+00 -1.427327696861018014e+00 -1.427327696861015571e+00 1.029534114694120372e+00 1.029534114694120817e+00 1.689215923175634071e+00 1.689215923175634515e+00 2.142102799024754312e+00 2.142102799024757420e+00
7.500000000000000000e-01 2.990755364314013898e-01 -1.251672386946541238e+01 -1.251672386946541238e+01 -1.027010037210139792e+01 -1.027010037210139615e+01 -3.073869998262458658e+00 -3.073869998262457770e+00 -2.144492229523576654e+00 -2.144492229523569105e+00 -1.408568631592220122e+00 -1.408568631592217901e+00 1.021197519743360926e+00 1.021197519743370030e+00 1.679520164244084457e+00 1.679520164244086011e+00 2.126878700092593277e+00 2.126878700092595054e+00
7.500000000000000000e-01 3.071586590376554904e-01 -1.253317221685131067e+01 -1.253317221685130711e+01 -1.024797235671434237e+01 -1.024797235671433526e+01 -3.047544794065852880e+00 -3.047544794065850660e+00 -2.124655361310843205e+00 -2.124655361310840984e+00 -1.389465359199787198e+00 -1.389465359199786310e+00 1.012617877672417288e+00 1.012617877672419731e+00 1.669565830894049530e+00 1.669565830894052416e+00 2.111232375028998298e+00 2.111232375029005404e+00
7.500000000000000000e-01 3.152417816439095910e-01 -1.254946528508173031e+01 -1.254946528508172676e+01 -1.022602253297710817e+01 -1.022602253297710817e+01 -3.020534905361840217e+00 -3.020534905361837996e+00 -2.104441601954138097e+00 -2.104441601954136765e+00 -1.370030413982867401e+00 -1.370030413982866957e+00 1.003793656772708376e+00 1.003793656772712151e+00 1.659353508177874081e+00 1.659353508177874970e+00 2.095166756186945811e+00 2.095166756186951140e+00
7.500000000000000000e-01 3.233249042501636361e-01 -1.256559352243019667e+01 -1.256559352243019134e+01 -1.020426910302326640e+01 -1.020426910302325574e+01 -2.992848053005797482e+00 -2.992848053005797038e+00 -2.083861768951292603e+00 -2.083861768951292603e+00 -1.350276539503474371e+00 -1.350276539503473927e+00 9.947232331943755002e-01 9.947232331943760553e-01 1.648883762188238178e+00 1.648883762188240842e+00 2.078685363121721252e+00 2.078685363121723029e+00
7.500000000000000000e-01 3.314080268564177367e-01 -1.258154807641889938e+01 -1.258154807641889050e+01 -1.018272926047251303e+01 -1.018272926047250948e+01 -2.964492857525364844e+00 -2.964492857525364844e+00 -2.062926811901069968e+00 -2.062926811901065083e+00 -1.330216684960701112e+00 -1.330216684960699114e+00 9.854048847068946904e-01 9.854048847068953565e-01 1.638157128406207974e+00 1.638157128406213303e+00 2.061792358680275772e+00 2.061792358680282433e+00
7.500000000000000000e-01 3.394911494626718373e-01 -1.259732073488995674e+01 -1.259732073488995319e+01 -1.016141923006512471e+01 -1.016141923006512116e+01 -2.935478877082451366e+00 -2.935478877082444704e+00 -2.041647798792737944e+00 -2.041647798792737056e+00 -1.309864002138367844e+00 -1.309864002138363626e+00 9.758367837184700466e-01 9.758367837184709348e-01 1.627174098009346537e+00 1.627174098009348313e+00 2.044492609725050425e+00 2.044492609725052645e+00
7.500000000000000000e-01 3.475742720689259380e-01 -1.261290387220916998e+01 -1.261290387220916642e+01 -1.014035430393820114e+01 -1.014035430393819937e+01 -2.905816645996462277e+00 -2.905816645996461833e+00 -2.020035900937536155e+00 -2.020035900937530382e+00 -1.289231842966002128e+00 -1.289231842966000130e+00 9.660169894533007229e-01 9.660169894533011670e-01 1.615935101905841664e+00 1.615935101905842775e+00 2.026791752942854519e+00 2.026791752942856739e+00
7.500000000000000000e-01 3.556573946751799831e-01 -1.262829040015859938e+01 -1.262829040015859050e+01 -1.011954887505089751e+01 -1.011954887505089751e+01 -2.875517714104177891e+00 -2.875517714104172562e+00 -1.998102376326750029e+00 -1.998102376326746477e+00 -1.268333757734414258e+00 -1.268333757734413592e+00 9.559434391763728112e-01 9.559434391763731442e-01 1.604440492255143624e+00 1.604440492255144290e+00 2.008696266214977655e+00 2.008696266214978099e+00
7.500000000000000000e-01 3.637405172814340837e-01 -1.264347372310896667e+01 -1.264347372310895423e+01 -1.009901646821941412e+01 -1.009901646821940879e+01 -2.844594687283194645e+00 -2.844594687283193757e+00 -1.975858551172385402e+00 -1.975858551172384292e+00 -1.247183494008467841e+00 -1.247183494008463400e+00 9.456139383461605874e-01 9.456139383461619197e-01 1.592690521238898205e+00 1.592690521238899759e+00 1.990213546042298720e+00 1.990213546042300274e+00
7.500000000000000000e-01 3.718236398876881843e-01 -1.265844769709652873e+01 -1.265844769709651985e+01 -1.007876976917611422e+01 -1.007876976917611067e+01 -2.813061269522811436e+00 -2.813061269522810104e+00 -1.953315799353390503e+00 -1.953315799353389393e+00 -1.225794996281101668e+00 -1.225794996281098781e+00 9.350261495665949107e-01 9.350261495665960210e-01 1.580685316863847945e+00 1.580685316863849943e+00 1.971351991523025760e+00 1.971351991523027980e+00
7.500000000000000000e-01 3.799067624939422849e-01 -1.267320659246102643e+01 -1.267320659246101222e+01 -1.005882065202263576e+01 -1.005882065202262332e+01 -2.780932306987042413e+00 -2.780932306987041525e+00 -1.930485519454839149e+00 -1.930485519454834931e+00 -1.204182406413854434e+00 -1.204182406413851325e+00 9.241775802017629937e-01 9.241775802017636599e-01 1.568424855616702640e+00 1.568424855616705749e+00 1.952121095363641867e+00 1.952121095363643866e+00
7.500000000000000000e-01 3.879898851001963300e-01 -1.268774505973178179e+01 -1.268774505973177824e+01 -1.003918020540377043e+01 -1.003918020540376688e+01 -2.748223834580865610e+00 -2.748223834580864278e+00 -1.907379109047821375e+00 -1.907379109047818044e+00 -1.182360064910078945e+00 -1.182360064910076280e+00 9.130655685103242769e-01 9.130655685103292729e-01 1.555908931859306232e+00 1.555908931859307787e+00 1.932531542356650034e+00 1.932531542356650922e+00
7.500000000000000000e-01 3.960730077064504306e-01 -1.270205809847689693e+01 -1.270205809847689693e+01 -1.001985875768790635e+01 -1.001985875768789924e+01 -2.714953125601485606e+00 -2.714953125601482053e+00 -1.884007935815185109e+00 -1.884007935815183998e+00 -1.160342513067776471e+00 -1.160342513067775361e+00 9.016872681527732247e-01 9.016872681527752231e-01 1.543137123962739610e+00 1.543137123962740942e+00 1.912595315667887208e+00 1.912595315667891205e+00
7.500000000000000000e-01 4.041561303127045313e-01 -1.271614102885671826e+01 -1.271614102885671471e+01 -1.000086590140144693e+01 -1.000086590140144693e+01 -2.681138745131276035e+00 -2.681138745131271151e+00 -1.860383305082897287e+00 -1.860383305082894401e+00 -1.138144496058960620e+00 -1.138144496058957289e+00 8.900396309242627479e-01 8.900396309242639692e-01 1.530108757347416581e+00 1.530108757347416804e+00 1.892325811125446178e+00 1.892325811125446622e+00
