-6.975722090865025260e-01 4.060121817395962423e-23 -6.902117606478064271e-01 1.560311141836091073e-23 6.511662463104808059e-17 7.364719726508819041e-17 -1.299160033105602421e-11 -1.447996701018840944e-21 -1.157281863254469162e-01 -1.460514307745510618e-26 -1.536480571418163965e-01 3.260703811715400556e-26 2.870383107851561096e-18 2.291446835738375106e-11 -4.004075916462274502e-17 -4.703200636915559645e-17
0.000000000000000000e+00 -7.836354159426332031e-17 0.000000000000000000e+00 -1.543748943143965382e-16 -5.094485605859853106e-01 -4.903694159621436732e-01 1.189760830521786299e-06 2.097322929148058262e-06 -1.110223024625156540e-16 1.176242531246929849e-15 1.110223024625156540e-16 4.292353371321048567e-16 -7.354508714722180831e-07 9.097910597382435554e-07 -4.218860471706162296e-01 -5.674611556762131359e-01
7.300049453817791800e-12 -4.704377759225319085e-18 -7.181144567880437535e-12 -4.859052631665113706e-17 -1.155485098791255124e-06 -5.151783997853062160e-07 -7.071067811854154783e-01 -5.946379874675613167e-11 3.537625747895845052e-11 -1.063403494508549710e-16 -7.319544970130209549e-11 5.526040576903756226e-17 -8.857872418160817182e-08 -7.071067811859453878e-01 -4.419714941121837430e-07 -8.050908004700923885e-07
1.157281863254469023e-01 3.065155646932903094e-22 -1.536480571418165908e-01 1.174217194900607164e-22 1.514770195398546654e-17 1.787438042053586442e-17 -3.370423384829734914e-11 -3.007379906824189160e-21 -6.975722090865016378e-01 -1.192164563901056802e-25 6.902117606478068712e-01 2.619763832963588601e-25 -8.754512335069271367e-18 -6.988640222083120079e-11 1.082426050274230573e-17 1.795498089942303144e-18
0.000000000000000000e+00 6.975722090865017488e-01 0.000000000000000000e+00 6.902117606478068712e-01 -7.208229205310414528e-17 -6.105519362927403632e-17 0.000000000000000000e+00 -1.299141490650903686e-11 3.865001412154021811e-22 -1.157281863254469439e-01 -3.670613968204060307e-23 1.536480571418164520e-01 -2.291434468444599845e-11 1.110223024625156540e-16 -5.374932270096888232e-17 -2.238877486182566656e-17
0.000000000000000000e+00 -5.315094068941316923e-17 0.000000000000000000e+00 -5.908097609751559040e-18 4.903694159645678452e-01 -5.094485605891686530e-01 -4.301438857323702791e-07 8.849657954939402311e-08 7.754818242684634452e-25 7.553788753849870630e-17 -1.033975765691284594e-25 2.824818160859634009e-16 -1.160035832361875423e-06 1.256599790333545741e-07 5.674611556770338128e-01 -4.218860471695216052e-01
-2.219937027183375204e-41 -7.299938431515329285e-12 1.968992498192086963e-40 7.181311101334131308e-12 -1.449685052834492893e-06 -1.518225399177453028e-06 6.293882987992661850e-11 -7.071067811834318428e-01 -1.845196992372761147e-33 3.537606665937609307e-11 1.771558148765498946e-34 7.319517561499289116e-11 7.071067811852078666e-01 -8.857757175360345925e-08 4.921445859173978477e-07 -1.282327971918739706e-06
-2.464167184389461130e-31 -1.157281863254469023e-01 2.232644788819583777e-30 1.536480571418165908e-01 -1.415534356397074589e-15 -1.249000902703301108e-15 3.562620576151587226e-17 -3.370454243785838517e-11 -2.293971071527340345e-23 -6.975722090865013048e-01 2.218832371034936102e-24 -6.902117606478066492e-01 6.988561208689866183e-11 1.902435999533158562e-18 6.661338147750939243e-16 -5.551115123125782702e-17
-6.975722090865020819e-01 5.234734018283728804e-23 6.902117606478068712e-01 2.004566165682798607e-23 0.000000000000000000e+00 0.000000000000000000e+00 -1.299147785904559185e-11 -1.058791184067875424e-21 -1.157281863254469578e-01 -2.182975339972844919e-26 1.536480571418163965e-01 4.573125275179358062e-26 -2.870488779126417062e-18 -2.291441739063075677e-11 0.000000000000000000e+00 -5.551115123125782702e-17
-3.551574012795578895e-18 -2.206880816600035461e-16 -1.005672725440502932e-17 1.029492314422349298e-16 5.094485605859848665e-01 4.903694159621433402e-01 -1.189760830693137041e-06 -2.097322929075305332e-06 5.898048693221296055e-16 -1.573933964456601838e-15 5.879368490957249181e-16 -6.150496812426606980e-16 -7.354508710835357335e-07 9.097910598814143581e-07 -4.218860471706167292e-01 -5.674611556762134690e-01
